video_id,title,published_at,likes,view_count,comment_count,comment_text
NnqTib39sao,"iamNEETA, Najwa Latif, Deanna Hussin &amp; Mimie Haris - Hari Raya (Official Music Video)",2013-07-24T14:00:31Z,101689,19478313,4766,2025 masih Best lagu raya ni❤
NnqTib39sao,"iamNEETA, Najwa Latif, Deanna Hussin &amp; Mimie Haris - Hari Raya (Official Music Video)",2013-07-24T14:00:31Z,101689,19478313,4766,🐈 oyen nak wit raya
NnqTib39sao,"iamNEETA, Najwa Latif, Deanna Hussin &amp; Mimie Haris - Hari Raya (Official Music Video)",2013-07-24T14:00:31Z,101689,19478313,4766,SEBAB TU TAKKAN MELAYU HILANG DIDUNIA...KITA ADA 9RAJA2 MELAYU SANA ADA 1RAJA...KENA BETULKAN BARU LAH SELAMAT LAN SEMUA NEGARA FAHAMAN...
NnqTib39sao,"iamNEETA, Najwa Latif, Deanna Hussin &amp; Mimie Haris - Hari Raya (Official Music Video)",2013-07-24T14:00:31Z,101689,19478313,4766,"saya dari indonesia, dan sangat menyukai lagu hari raya versi malaysia dri dulu,"
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,O⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,O⬛⬛⬛⬛🟨🟨🟨🟨
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,"Selamat lau rayak gak kelou seluruh pelusuk dunia..palestin mesti merdeka,salm dari anak melanau Mukah"
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Hal ini akhirnya tak
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Selamat Hari Raya Aidiladha....❤❤❤❤❤
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,lagu raya
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Saya jadi teringat dulu dulu waktu hari raya jadi rindu tapi tak pek lah dunia pasti kena tukar 2025 nanti 2026😢😅
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,"tak raya pun saya bukak lagu raya,ni tengah dengar lagu raya ni lah"
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,❤❤❤❤
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Selamat hari raya Aidilfitri maaf zahir dan batin ok 🎉
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Macam Sakai lagu
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,"Saya nak tau, ramai tak orang indonesia yang suka lagu Raya Malaysia? layan dari dulu sampai sekarang??"
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Selamat hari raya Aidilfitri maaf zahir batin
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Esok raya!!
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Lagu raya malaysia mmg terbaik..moment dah dekat 1 syawal terasa nuansa gembira dan haru..
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,besok rayaaaaa 🎉
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,"Tlg jgn ada ikln pjg sngt, x suka"
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,Nak dgr lgu bukn nk dgr iklan pnjg2 stiap 3 min belari nk p skip iklan... Letih tau!!
OXDzwhEYzV4,Lagu Raya Aidilfitri 2025 - Koleksi Lagu Raya Nostalgia &amp; Evergreen - Lagu Raya Paling Popular,2025-01-12T00:00:16Z,4074,1008073,221,esok dah raya🎉
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Semoga aja aku ga sendiri komen kesini tahun ini
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,"Lebarannya baru dua bulan, udah mau lebaran lagi nih hatikuu😂"
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,❤❤❤
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Saya dari 2045😂😂😂
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Zaman nostalgia zaman kecik2 dulu2🥰
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Saya dengar lagu raya ni teringat sesuatu 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,May 2025😅
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,2025 anyone ?
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Kesini kerana versinya upin ipin
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Indonesia hadiiiirrr....elok nian lagu tetangga ini....suka...suka....sukaaa......🥰🥰🥰
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Laguu dlu ga terkalahkan...
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Pintar jua adik ziana zain
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Lagu Raya Ni Lagi Sedap Dari Pade Lagu Sesuci Lebaran
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Hadirin Hadirat.. Raia Raia Raia..🎉😂❤
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Ternyata dah 14thn yg lalu yaa😮
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Love from India ❤
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Anyone 2080-2100
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Saya sangaaattt suka sekali lagu ini ❤
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Tak ingat 6 jun lupa saya kehilangan dia uncle amir tak ingat saya
NbxbdmntX58,Suasana Hari Raya - Anuar Zain &amp; Ellina,2010-08-24T12:58:07Z,56616,13636337,6421,Lagu legend 😌
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Siapa yg tak suka hari raya idul fitri?smua suke.. Nonmuslim pun ikut merayakan
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,cvdf❤🎉 0:18
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,#蔡书写文言文书面语得举人格物致知cantoneseoperaG5到得婚官偈语6Politician2国会议员1在NS1
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,IBNU ARASY DZIKRULLAH ALLAHU AKBAR AL-DOA EXIST BEFORE END DAY OR DOOMSDAY AMIN YA RABBAL ALAMIN INSYA-ALLAH ALLAHU AKBAR
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,How beautiful these women are 😍
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Slmt hri raya aidiladha 2025
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Jgn mencarut blhtk
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,2026 ada yang dengar tak kalau ada like saya
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Suka tengok komen 2 kat sini ramai Chinese lndian pun suka lagu raya ni salam perpaduan ❤❤❤kita semua malaysians 😊😊😊😂😂😂
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,lagu paporit saya
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,"Oh No, It’s Raya Again
by De Fam (English Translation)

Oh no, oh no, oh no!
A month before Raya, just realized fasting starts tomorrow
Forgot to make intention, quick—Google it
Time flies so fast
Suddenly it’s the 24th night
Too late to buy flight tickets
Too late to rent a car
Oh no, oh no, oh no!

Oh no, it’s Raya again
My cookies didn’t turn out right
Rushing to weave ketupat
Rendang’s burnt in the pan
Oh no, it’s Raya again
Forgot to buy Raya clothes
Stuck in traffic on the way home
Looking right, looking left—
Still stuck!

Eh, eh, walking with a little swag
Trying to cook grandma’s rendang
Mama’s busy, the clothes aren’t even ironed—oh no!
Cookies got burnt, no one watched the oven
Dad’s samping (Raya sarong) is already missing
Oh no, oh no, oh no!

Oh no, it’s Raya again
My cookies didn’t turn out right
Rushing to weave ketupat
Rendang’s burnt in the pan
Oh no, it’s Raya again
Forgot to buy Raya clothes
Stuck in traffic on the way home
Looking right, looking left—
Still stuck!

In the evening, everyone’s happy
But I’m the only one alone
Trying to check Instagram Stories
But the WiFi’s so slo—(ugh!)
When Raya finally comes...

Oh no, it’s Raya again
My cookies didn’t turn out right
Rushing to weave ketupat
Rendang’s burnt in the pan
Oh no, it’s Raya again
Forgot to buy Raya clothes
Stuck in traffic on the way home
Looking right, oh, looking left—
Still stuck!"
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,مرحبًا
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Ranting (7000000000000)(900000)
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Kuih raya tak jadi2😂beli je lah
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Alamak raya lagi ini nampak macam lain?
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,🎉🎉🎉🎉🎉🎉🎉🎉
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,Lokasi :  Rimbun Dahan. Kuang.
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,W❤
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,❤❤❤❤.              😮(+_+)
67p1sOD4e2A,Alamak Raya Lagi - De Fam (Official Music Video),2024-03-08T07:00:08Z,202277,58656470,9373,"Lagu dan melodi ni memang comel sangat! Anak-anak De Fam pun semua nampak comel dan bertenaga 😍💃 Memang seronok tengok mereka menari dan nyanyi, terus rasa mood Raya!"
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,esok 07/06/2025 dh raya haji masih dengar lagu ni😢😢😢 rindu arwah abah😭😭 btw harini harijadi saya❤
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Raya Haji pun dengar ni Apak
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,harap apak bukak la bangle dengan rantai tu.
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Sedap lagu ni siok d dengar
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Raya Senang Hati..🎉😂❤
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Tetiba terdengar2 lagu ni... terus ke mari.
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,😮saya dengar
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Lepas habis raya pun aku dengar sampai nk masuk raya haji dh nie 😂😂😂
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Raya dah Habis Masih tengok 😆😊
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Rindunya melhat mereka bersatu kembali
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Masih lagi apak.
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Tak sabar nk puasa tahun depan
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,habis raya ttp dgr trbaik 3.5.25
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Masih dengar setiap tahun
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,tiap tiap hari aku main lagu ni berantu betull
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Sedap lagu ni😅
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,"Lagu ni dah berjaya masuk kategori lagu wajib dengar raya, sebaris lagu siti, aisyah dan m.nasir. Tahniah apak"
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,syawal dah nk berlalu..moga jumpa lagi di thn hadapan..tahun ni tahun pertama raya tanpa ayah…ibu dah 8 tahun tinggalkn kami..
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Plot twis last skli😂😂
VPIXS2p-lAk,Khalifah - Salam Aidil Fitri (Official Music Video),2020-05-20T09:00:14Z,95054,17346907,5718,Walau pon rock sngat tp memang dalam lagu ni
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,JANJI HAPPY HARI RAYA
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Beli kat shopee je kak senang je hehehehe tapi mahal.Saya beli baju raya harga 100.
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Kenapa saya ga tau lagu ini lebaran kemaren😢
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Kesian nye abang zubir😢 tangan abang zubir kenape😢 kesian nye tapi kita semua sukong abang zubik😊
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Yang pakai baju princess tu gedik
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Sape dancer yg tinggi tu
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Gudjob😊
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,"100 kali dah repeat, mmg raya tahun 2025 ni lagu iman yg ni laa memang melekat kat hati n otak huhuhu, minat chorus"
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,selamat pagi yasalam rose merah serian sarwak ya allahu akhbar jumpatahun depan  semua   dua poluh dah sampai
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,selamat pagi yasalam rose merah serian sarwak sihat walafiat semua amiiiiiiiiin hanya kamu I think sokonglah fitri lagu untunkmu tenanghati mu terakhir untuk makluman semua amiiiiiiiiin sokongan dapat solat zohor semua amiiiiiiiiin hanya semanggat kehidupaanku memanglah minat yG indahnya ciptaan I think 2025rose will have the money for the first
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Was like 34 tau🎉
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Dalia is so cute❤❤❤
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,You forgot the
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Comelnya semua 😊
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Byk nye lagu raya iman taun ni
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,Best la semua lagu iman
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,best tapi part rap tu mcm tak perlu pun
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,"Intro dah sedap giler
Tp chorus kureng sikit imo
Pape pun sy suka lagu ni 🫰🏻"
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,"Sedap dngr rentak nya, klau buat lyrics lain tukar ke selamat pengantin baru🤭 pun sedap hehe"
6jpWHOlppR4,"Iman Troye, Dalia Farhana, Zubir Khan, Naim Daniel, Alya Mardien - Janji Happy Hari Raya (MV)",2025-02-28T13:00:07Z,18520,3637156,1305,lagu sampah.. boleh pakai dihutan2 utk halau gajah
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Lagu nya bikin anak² rantau sedih
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,"When I was young her I loved to listen this song, although I’m not Muslim, I was living in Singapore and a few neighbors listen this song certain times of the year❤"
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,🎉🎉
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Lebaran udh lewst tapi anak saya masih aja nyanyiin lagu ini😂😂😂😂
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Salam dari seremban n.sembilan Malaysia
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,😊
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,❤🎉❤🎉❤❤🎉❤🎉🎉❤🎉
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,"We only have 1 day left before syawal ends, this is my last I would hear before bulan syawal leaves. We will see you again you in next year😭"
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Dhvwj
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,hii
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Wowwww ❤❤❤❤
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,saya buat persembahan
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Selamat hari raya semua
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Baru tahu ada lagu ini bagus bangett ❤❤❤
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,❤❤❤❤❤❤❤❤❤❤❤❤🫅🫅🤵‍♂️🤵‍♂️🤵‍♂️🤵‍♀️🤴🤴🤵‍♀️🤵🤵‍♀️
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,❤❤❤❤❤❤❤❤❤❤❤❤❤😂🎉🎉🎉🎉🎉🎉
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Sedap lah lagu ni😂
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,😢😢😢😢
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Lagu ini dh lama tapi kok baru tau & sering dengar musik ini di tahun 2025
m0ANhHuXIGE,Anuar Zain &amp; Ellina - Suasana Hari Raya (Lyrics),2021-05-12T23:07:17Z,22957,2945803,994,Saye nak buat pertandingan sebab tulah saye asyik dengar lagu nie😁😁
lWPNxSxIA8M,Happy Eid Al Adha ‼️ Hari Raya idul Qurban #fypシ #takbiran #iduladha #haji,2024-06-17T02:54:22Z,321765,23563947,394,Selamat  lebaran ya    semoga  masuk  surga🙏🏻🙏🏻❤❤❤😊
lWPNxSxIA8M,Happy Eid Al Adha ‼️ Hari Raya idul Qurban #fypシ #takbiran #iduladha #haji,2024-06-17T02:54:22Z,321765,23563947,394,Hii😢😢😢😢😢
lWPNxSxIA8M,Happy Eid Al Adha ‼️ Hari Raya idul Qurban #fypシ #takbiran #iduladha #haji,2024-06-17T02:54:22Z,321765,23563947,394,Ini udah Idul Adha
lWPNxSxIA8M,Happy Eid Al Adha ‼️ Hari Raya idul Qurban #fypシ #takbiran #iduladha #haji,2024-06-17T02:54:22Z,321765,23563947,394,Wah idul adha hari ini rame banget ya 👍👍👍👍👍 bagus yang mau kurban saya pak rt
lWPNxSxIA8M,Happy Eid Al Adha ‼️ Hari Raya idul Qurban #fypシ #takbiran #iduladha #haji,2024-06-17T02:54:22Z,321765,23563947,394,🔪🐄😇
lWPNxSxIA8M,Happy Eid Al Adha ‼️ Hari Raya idul Qurban #fypシ #takbiran #iduladha #haji,2024-06-17T02:54:22Z,321765,23563947,394,2 hari lagi akan hari raya tahun baru islam😊
